lemma,poscode,surface
FRANCHINI,3,FRANCHINI
FRANCIA,3,FRANCIA
FRANCINI,3,FRANCINI
FRANCIOLLI,3,FRANCIOLLI
FRANCIOSI,3,FRANCIOSI
FRANCIOTTI,3,FRANCIOTTI
FRANCISCI,3,FRANCISCI
FRANDINA,3,FRANDINA
FRANGIPANE,3,FRANGIPANE
FRANZELLI,3,FRANZELLI
FRANZIN,3,FRANZIN
FRANZINI,3,FRANZINI
FRANZINO,3,FRANZINO
FRANZONE,3,FRANZONE
FRANZONI,3,FRANZONI
FRANZOSO,3,FRANZOSO
FRARACCI,3,FRARACCI
FRARE,3,FRARE
FRARI,3,FRARI
FRASCAROLO,3,FRASCAROLO
FRASCHINI,3,FRASCHINI
FRASISTI,3,FRASISTI
FRASSI,3,FRASSI
FRATE,3,FRATE
FRATELLO,3,FRATELLO
FRATI,3,FRATI
FRATIA,3,FRATIA
FRATTA,3,FRATTA
FRATTIN,3,FRATTIN
FRATTOLA,3,FRATTOLA
FRATTOLI,3,FRATTOLI
FRAZZETTO,3,FRAZZETTO
FREA,3,FREA
FREDIANI,3,FREDIANI
FREGAPANE,3,FREGAPANE
FREGOSI,3,FREGOSI
FREGOSO,3,FREGOSO
FRERI,3,FRERI
FRESCHI,3,FRESCHI
FREZZOLINI,3,FREZZOLINI
FREZZOLINO,3,FREZZOLINO
FRIGAU,3,FRIGAU
FRIGENI,3,FRIGENI
FRIGERIO,3,FRIGERIO
FRIGGERI,3,FRIGGERI
FRIGNATI,3,FRIGNATI
FRIGO,3,FRIGO
FRISANCO,3,FRISANCO
FRISI,3,FRISI
FRISONE,3,FRISONE
FRISONI,3,FRISONI
FRITTEGOTTO,3,FRITTEGOTTO
FRIZZARIN,3,FRIZZARIN
FRIZZOTTI,3,FRIZZOTTI
FROLA,3,FROLA
FROLO,3,FROLO
FRONER,3,FRONER
FROSI,3,FROSI
FROSINI,3,FROSINI
FRUNER,3,FRUNER
FRUSCALZO,3,FRUSCALZO
FRUSCI,3,FRUSCI
FRUSCIO,3,FRUSCIO
FRUSIN,3,FRUSIN
FUBINI,3,FUBINI
FUGAZZI,3,FUGAZZI
FULCO,3,FULCO
FULCONE,3,FULCONE
FULCONI,3,FULCONI
FULGHESU,3,FULGHESU
FULICI,3,FULICI
FULLA,3,FULLA
FUMAGALLI,3,FUMAGALLI
FUMEO,3,FUMEO
FUMO,3,FUMO
FUNARO,3,FUNARO
FURCHI,3,FURCHI
FURINI,3,FURINI
FURINO,3,FURINO
FURLAN,3,FURLAN
FURLANI,3,FURLANI
FURNARO,3,FURNARO
FURONI,3,FURONI
FUSARI,3,FUSARI
FUSARPOLI,3,FUSARPOLI
FUSCO,3,FUSCO
FUSELLA,3,FUSELLA
FUSELLO,3,FUSELLO
FUSER,3,FUSER
FUSINATO,3,FUSINATO
FUSTI,3,FUSTI
FUSTO,3,FUSTO
FUZIO,3,FUZIO
GABBIADINI,3,GABBIADINI
GABBIANELLI,3,GABBIANELLI
GABELLA,3,GABELLA
GABELLIERI,3,GABELLIERI
GABRIEL,3,GABRIEL
GABRIELE,3,GABRIELE
GABRIELLI,3,GABRIELLI
GABURO,3,GABURO
GABURRO,3,GABURRO
GADDA,3,GADDA
GADIA,3,GADIA
GAETANI,3,GAETANI
GAGGEGGI,3,GAGGEGGI
GAGGEGI,3,GAGGEGI
GAGGERO,3,GAGGERO
GAGGIANI,3,GAGGIANI
GAGGIO,3,GAGGIO
GAGGIOLA,3,GAGGIOLA
GAGGIOLO,3,GAGGIOLO
GAGLIANI,3,GAGLIANI
GAGLIARDI,3,GAGLIARDI
GAGLIARDO,3,GAGLIARDO
GAGNOR,3,GAGNOR
GAIARDI,3,GAIARDI
GAIAZZI,3,GAIAZZI
GAIBOTTI,3,GAIBOTTI
GAIGA,3,GAIGA
GAIPA,3,GAIPA
GAITI,3,GAITI
GAITO,3,GAITO
GALANTE,3,GALANTE
GALANTI,3,GALANTI
GALANTINO,3,GALANTINO
GALASSI,3,GALASSI
GALASTRI,3,GALASTRI
GALASTRO,3,GALASTRO
GALATA',3,GALATA'
GALATI,3,GALATI
GALAZZO,3,GALAZZO
GALBANI,3,GALBANI
GALEAZZI,3,GALEAZZI
GALELLI,3,GALELLI
GALENO,3,GALENO
GALEONE,3,GALEONE
GALEOTTA,3,GALEOTTA
GALEOTTI,3,GALEOTTI
GALESTRI,3,GALESTRI
GALESTRO,3,GALESTRO
GALETTO,3,GALETTO
GALGARO,3,GALGARO
GALIANO,3,GALIANO
GALIARDI,3,GALIARDI
GALIENO,3,GALIENO
GALIERO,3,GALIERO
GALIMBERTO,3,GALIMBERTO
GALINA,3,GALINA
GALIOTO,3,GALIOTO
GALIOTTA,3,GALIOTTA
GALISAI,3,GALISAI
GALIZIA,3,GALIZIA
GALLEGO,3,GALLEGO
GALLENI,3,GALLENI
GALLERANI,3,GALLERANI
GALLERINI,3,GALLERINI
GALLI,3,GALLI
GALLIANI,3,GALLIANI
GALLICO,3,GALLICO
GALLIENA,3,GALLIENA
GALLINA,3,GALLINA
GALLINARA,3,GALLINARA
GALLINARO,3,GALLINARO
GALLINI,3,GALLINI
GALLO,3,GALLO
GALLONE,3,GALLONE
GALLOTTA,3,GALLOTTA
GALLOTTI,3,GALLOTTI
GALLUCCI,3,GALLUCCI
GALLUCCIO,3,GALLUCCIO
GALLUZZI,3,GALLUZZI
GALLUZZO,3,GALLUZZO
GALUPPI,3,GALUPPI
GALUPPINI,3,GALUPPINI
GALVANI,3,GALVANI
GALVANIN,3,GALVANIN
GALVANINO,3,GALVANINO
GALVANO,3,GALVANO
GAMBACORTA,3,GAMBACORTA
GAMBARA,3,GAMBARA
GAMBARETTI,3,GAMBARETTI
GAMBARETTO,3,GAMBARETTO
GAMBARINI,3,GAMBARINI
GAMBARO,3,GAMBARO
GAMBELLA,3,GAMBELLA
GAMBERALE,3,GAMBERALE
GAMBINA,3,GAMBINA
GAMBINI,3,GAMBINI
GAMUZZA,3,GAMUZZA
GANASSALI,3,GANASSALI
GANDELLI,3,GANDELLI
GANDINI,3,GANDINI
GANDOLFO,3,GANDOLFO
GANDOSSI,3,GANDOSSI
GANGI,3,GANGI
GANNA,3,GANNA
GANZA,3,GANZA
GANZERLA,3,GANZERLA
GANZETTI,3,GANZETTI
GANZI,3,GANZI
GARAU,3,GARAU
GARAVANO,3,GARAVANO
GARBARINI,3,GARBARINI
GARBARINO,3,GARBARINO
GARBAZ,3,GARBAZ
GARBELLINI,3,GARBELLINI
GARBINO,3,GARBINO
GARBO,3,GARBO
GARCIA,3,GARCIA
GARDINAZZI,3,GARDINAZZI
GARDINO,3,GARDINO
GARDON,3,GARDON
GARELLI,3,GARELLI
GARELLO,3,GARELLO
GARGIONI,3,GARGIONI
GARGIULI,3,GARGIULI
GARIBALDI,3,GARIBALDI
GARIBBO,3,GARIBBO
GARIONI,3,GARIONI
GARLASCHELLI,3,GARLASCHELLI
GARLATE,3,GARLATE
GARLATI,3,GARLATI
GARNERI,3,GARNERI
GARNERO,3,GARNERO
GAROFALO,3,GAROFALO
GAROLFI,3,GAROLFI
GARSIA,3,GARSIA
GARUFFI,3,GARUFFI
GARUFI,3,GARUFI
GARUFO,3,GARUFO
GARUTTI,3,GARUTTI
GARZA,3,GARZA
GARZIA,3,GARZIA
GARZON,3,GARZON
GASCO,3,GASCO
GASPARI,3,GASPARI
GASPARONI,3,GASPARONI
GASPARRI,3,GASPARRI
GASPERINI,3,GASPERINI
GASTALDELLI,3,GASTALDELLI
GASTALDI,3,GASTALDI
GASTALDO,3,GASTALDO
GASTOLDI,3,GASTOLDI
GATEL,3,GATEL
GATTARI,3,GATTARI
GATTELLI,3,GATTELLI
GATTINARA,3,GATTINARA
GATTINARI,3,GATTINARI
GATTO,3,GATTO
GATTONI,3,GATTONI
GAUCCI,3,GAUCCI
GAUDENZI,3,GAUDENZI
GAUTERO,3,GAUTERO
GAUZZI,3,GAUZZI
GAVARDI,3,GAVARDI
GAVAZZA,3,GAVAZZA
GAVAZZI,3,GAVAZZI
GAVAZZO,3,GAVAZZO
GAVINI,3,GAVINI
GAVINO,3,GAVINO
GAVOTO,3,GAVOTO
GAZZA,3,GAZZA
GAZZERA,3,GAZZERA
GAZZETTA,3,GAZZETTA
GAZZOLI,3,GAZZOLI
GAZZOLO,3,GAZZOLO
GEISSA,3,GEISSA
GELDANI,3,GELDANI
GELMINI,3,GELMINI
GELO,3,GELO
GEMMITI,3,GEMMITI
GENCHI,3,GENCHI
GENERANI,3,GENERANI
GENERATI,3,GENERATI
GENESIO,3,GENESIO
GENNAI,3,GENNAI
GENNARI,3,GENNARI
GENOVESE,3,GENOVESE
GENOVESSI,3,GENOVESSI
GENOVISSI,3,GENOVISSI
GENTILI,3,GENTILI
GENTINETTA,3,GENTINETTA
GERACI,3,GERACI
GERARDI,3,GERARDI
GERASIA,3,GERASIA
GERAVINI,3,GERAVINI
GEREVINI,3,GEREVINI
GERMANI,3,GERMANI
GERMI,3,GERMI
GERMINARIO,3,GERMINARIO
GERMINIANI,3,GERMINIANI
GERMINO,3,GERMINO
GEROLDI,3,GEROLDI
GEROLI,3,GEROLI
GEROSA,3,GEROSA
GERVASI,3,GERVASI
GERVASIO,3,GERVASIO
GERVASONI,3,GERVASONI
GESU',3,GESU'
GESUALDI,3,GESUALDI
GESUELE,3,GESUELE
GHEDINI,3,GHEDINI
GHELLER,3,GHELLER
GHELLI,3,GHELLI
GHERARDI,3,GHERARDI
GHERARDINI,3,GHERARDINI
GHERGO,3,GHERGO
GHESLA,3,GHESLA
GHEZZI,3,GHEZZI
GHEZZO,3,GHEZZO
GHIDINI,3,GHIDINI
GHIDONI,3,GHIDONI
GHIGLIANI,3,GHIGLIANI
GHIGLIANO,3,GHIGLIANO
GHIGLIOTTI,3,GHIGLIOTTI
GHIGLIOTTO,3,GHIGLIOTTO
GHILARDI,3,GHILARDI
GHILARDINI,3,GHILARDINI
GHIN,3,GHIN
GHINAZZI,3,GHINAZZI
GHIO,3,GHIO
GHIONE,3,GHIONE
GHIORZI,3,GHIORZI
GHIORZO,3,GHIORZO
GHIOTTO,3,GHIOTTO
GHIOZZI,3,GHIOZZI
GHIRARDELLO,3,GHIRARDELLO
GHIRIMOLDI,3,GHIRIMOLDI
GHIRINGHELLO,3,GHIRINGHELLO
GHIRLAND,3,GHIRLAND
GHISELLI,3,GHISELLI
GHISELLINI,3,GHISELLINI
GHISLERI,3,GHISLERI
GHISLIERI,3,GHISLIERI
GHITTI,3,GHITTI
GHITTONI,3,GHITTONI
GHIZZO,3,GHIZZO
GIACALONE,3,GIACALONE
GIACCONE,3,GIACCONE
GIACCONI,3,GIACCONI
GIACOBBE,3,GIACOBBE
GIACOBBI,3,GIACOBBI
GIACOBI,3,GIACOBI
GIACOMAZZI,3,GIACOMAZZI
GIACOMELLI,3,GIACOMELLI
GIACOMELLO,3,GIACOMELLO
GIACOMETTO,3,GIACOMETTO
GIACOMI,3,GIACOMI
GIACOMOTTI,3,GIACOMOTTI
GIACONE,3,GIACONE
GIAIMI,3,GIAIMI
GIAIMIS,3,GIAIMIS
GIALANELLA,3,GIALANELLA
GIALLOMBARDO,3,GIALLOMBARDO
GIALLONARDO,3,GIALLONARDO
GIALLORETO,3,GIALLORETO
GIAMBI,3,GIAMBI
GIAMBO,3,GIAMBO
GIAMBOI,3,GIAMBOI
GIAMBONI,3,GIAMBONI
GIAMBRONE,3,GIAMBRONE
GIAMPAOLI,3,GIAMPAOLI
GIANCIPOLI,3,GIANCIPOLI
GIANCIPPOLI,3,GIANCIPPOLI
GIANGIPOLI,3,GIANGIPOLI
GIANI,3,GIANI
GIANICOLO,3,GIANICOLO
GIANNELLA,3,GIANNELLA
GIANNETTA,3,GIANNETTA
GIANNICCHI,3,GIANNICCHI
GIANNICHI,3,GIANNICHI
GIANNICO,3,GIANNICO
GIANNINO,3,GIANNINO
GIANNOCCARI,3,GIANNOCCARI
GIANNOTTA,3,GIANNOTTA
GIANNUZZI,3,GIANNUZZI
GIANQUINTO,3,GIANQUINTO
GIAQUINTA,3,GIAQUINTA
GIARDINA,3,GIARDINA
GIARELLI,3,GIARELLI
GIARRATANO,3,GIARRATANO
GIARRIZZO,3,GIARRIZZO
GIAVARINI,3,GIAVARINI
GIAVAZZI,3,GIAVAZZI
GIAVON,3,GIAVON
GIAVONI,3,GIAVONI
GIGANTE,3,GIGANTE
GIGLI,3,GIGLI
GIGLIO,3,GIGLIO
GIGLIOLI,3,GIGLIOLI
GILARDINO,3,GILARDINO
GILARDO,3,GILARDO
GILARDONI,3,GILARDONI
GILDONE,3,GILDONE
GILLI,3,GILLI
GIMONDI,3,GIMONDI
GINELLI,3,GINELLI
GINEX,3,GINEX
GINISI,3,GINISI
GINOSA,3,GINOSA
GIOFFREDA,3,GIOFFREDA
GIOFFREDI,3,GIOFFREDI
GIOIA,3,GIOIA
GIOINI,3,GIOINI
GIOMMI,3,GIOMMI
GIORDAN,3,GIORDAN
GIORDANO,3,GIORDANO
GIORDI,3,GIORDI
GIORGETTA,3,GIORGETTA
GIORGETTI,3,GIORGETTI
GIORGINI,3,GIORGINI
GIORGIO,3,GIORGIO
GIORIA,3,GIORIA
GIORIO,3,GIORIO
GIOVACCHINI,3,GIOVACCHINI
GIOVAGNORIO,3,GIOVAGNORIO
GIOVANETTI,3,GIOVANETTI
GIOVANI,3,GIOVANI
GIOVANNELLI,3,GIOVANNELLI
GIOVANNETT,3,GIOVANNETT
GIOVANNINI,3,GIOVANNINI
GIOVANNONE,3,GIOVANNONE
GIOVANNOTTI,3,GIOVANNOTTI
GIOVENZANA,3,GIOVENZANA
GIRALDI,3,GIRALDI
GIRARDI,3,GIRARDI
GIRAUDI,3,GIRAUDI
GIRAUDO,3,GIRAUDO
GIRGENTE,3,GIRGENTE
GIRGENTI,3,GIRGENTI
GIROLA,3,GIROLA
GIROLAMI,3,GIROLAMI
GIROMINI,3,GIROMINI
GIROMPINI,3,GIROMPINI
GIRONDI,3,GIRONDI
GIROTTI,3,GIROTTI
GISMONDI,3,GISMONDI
GISULFO,3,GISULFO
GIUBBI,3,GIUBBI
GIUBBINI,3,GIUBBINI
GIUDICI,3,GIUDICI
GIUDISSI,3,GIUDISSI
GIUFFRE',3,GIUFFRE'
GIUFFRIDA,3,GIUFFRIDA
GIUGGIO,3,GIUGGIO
GIUGIA,3,GIUGIA
GIUGNI,3,GIUGNI
GIUGNO,3,GIUGNO
GIULI,3,GIULI
GIULIANI,3,GIULIANI
GIULINI,3,GIULINI
GIULINO,3,GIULINO
GIUNTA,3,GIUNTA
GIUNTI,3,GIUNTI
GIUNTINO,3,GIUNTINO
GIUNTO,3,GIUNTO
GIURATI,3,GIURATI
GIURATO,3,GIURATO
GIURIATO,3,GIURIATO
GIURIATTI,3,GIURIATTI
GIUSSANI,3,GIUSSANI
GIUSTI,3,GIUSTI
GIUSTINI,3,GIUSTINI
GIUSTINIANI,3,GIUSTINIANI
GIUSTINO,3,GIUSTINO
GIUSTO,3,GIUSTO
GLIELMI,3,GLIELMI
GLIELMO,3,GLIELMO
GLODER,3,GLODER
GLORIOSO,3,GLORIOSO
GNESETTI,3,GNESETTI
GNESI,3,GNESI
GNOCCHI,3,GNOCCHI
GO,3,GO
GOBBETTO,3,GOBBETTO
GOBBI,3,GOBBI
GOBETTI,3,GOBETTI
GOBETTO,3,GOBETTO
GOFFETTI,3,GOFFETTI
GOFFI,3,GOFFI
GOGGIO,3,GOGGIO
GOGLIA,3,GOGLIA
GOI,3,GOI
GOISIS,3,GOISIS
GOLDANIGA,3,GOLDANIGA
GOLFIERI,3,GOLFIERI
GOLINI,3,GOLINI
GOLINO,3,GOLINO
GOLLINO,3,GOLLINO
GOLOB,3,GOLOB
GON,3,GON
GONELLA,3,GONELLA
GORELLI,3,GORELLI
GORETTA,3,GORETTA
GORGA,3,GORGA
GORGHI,3,GORGHI
GORGONE,3,GORGONE
GORI,3,GORI
GORIANI,3,GORIANI
GORIANO,3,GORIANO
GORLA,3,GORLA
GORLANI,3,GORLANI
GORNI,3,GORNI
GORNO,3,GORNO
GORRA,3,GORRA
GORRARA,3,GORRARA
GORRINI,3,GORRINI
GORTAN,3,GORTAN
GOS,3,GOS
GOSGNACH,3,GOSGNACH
GOTELLI,3,GOTELLI
GOTO,3,GOTO
GOTTARDINI,3,GOTTARDINI
GOTTARDO,3,GOTTARDO
GOTTI,3,GOTTI
GOTTO,3,GOTTO
GOVONI,3,GOVONI
GOY,3,GOY
GOZZI,3,GOZZI
GOZZINI,3,GOZZINI
GRABOLI,3,GRABOLI
GRACCI,3,GRACCI
GRADI,3,GRADI
GRADO,3,GRADO
GRANATA,3,GRANATA
GRANATO,3,GRANATO
GRANDI,3,GRANDI
GRANDIS,3,GRANDIS
GRANZA,3,GRANZA
GRANZINI,3,GRANZINI
GRASSADONIA,3,GRASSADONIA
GRASSANI,3,GRASSANI
GRASSELLI,3,GRASSELLI
GRASSI,3,GRASSI
GRATTERI,3,GRATTERI
GRAVA,3,GRAVA
GRAVANO,3,GRAVANO
GRAZIA,3,GRAZIA
GRAZIADIO,3,GRAZIADIO
GRAZIANA,3,GRAZIANA
GRAZIANO,3,GRAZIANO
GRAZIOLI,3,GRAZIOLI
GRECCHI,3,GRECCHI
GRECHI,3,GRECHI
GREGHI,3,GREGHI
GREGO,3,GREGO
GREGORIADIS,3,GREGORIADIS
GREGORIO,3,GREGORIO
GREMO,3,GREMO
GRESPAN,3,GRESPAN
GRIFASI,3,GRIFASI
GRIFEO,3,GRIFEO
GRIFFINI,3,GRIFFINI
GRIFFO,3,GRIFFO
GRIFO,3,GRIFO
GRIGNANI,3,GRIGNANI
GRIGOLETTO,3,GRIGOLETTO
GRIGOLI,3,GRIGOLI
GRILLETTI,3,GRILLETTI
GRILLETTO,3,GRILLETTO
GRILLINI,3,GRILLINI
GRILLO,3,GRILLO
GRIMANI,3,GRIMANI
GRIMI,3,GRIMI
GRINOVER,3,GRINOVER
GRINOVERO,3,GRINOVERO
GRIPPO,3,GRIPPO
GRISAFI,3,GRISAFI
GRISI,3,GRISI
GRISO,3,GRISO
GRISONI,3,GRISONI
GRISOSTOMI,3,GRISOSTOMI
GRISPAN,3,GRISPAN
GRISPI,3,GRISPI
GRITTA,3,GRITTA
GRITTI,3,GRITTI
GROMO,3,GROMO
GROPELLI,3,GROPELLI
GROS,3,GROS
GROSSI,3,GROSSI
GROTTAGLIE,3,GROTTAGLIE
GRUBER,3,GRUBER
GRUGNI,3,GRUGNI
GRUMELLI,3,GRUMELLI
GRUPPI,3,GRUPPI
GUADALUPI,3,GUADALUPI
GUAITAMACCHI,3,GUAITAMACCHI
GUAITANI,3,GUAITANI
GUALBERTI,3,GUALBERTI
GUALDANA,3,GUALDANA
GUALENI,3,GUALENI
GUALINA,3,GUALINA
GUALLINA,3,GUALLINA
GUALTIERI,3,GUALTIERI
GUARAGNI,3,GUARAGNI
GUARALDI,3,GUARALDI
GUARESCHI,3,GUARESCHI
GUARIBERTO,3,GUARIBERTO
GUARINIELLO,3,GUARINIELLO
GUARINO,3,GUARINO
GUARISCHI,3,GUARISCHI
GUARISCO,3,GUARISCO
GUARNERIO,3,GUARNERIO
GUARNERO,3,GUARNERO
GUARNIERO,3,GUARNIERO
GUARNOTTA,3,GUARNOTTA
GUASTAVINO,3,GUASTAVINO
GUATTI,3,GUATTI
GUAZZONI,3,GUAZZONI
GUBERNATI,3,GUBERNATI
GUCCI,3,GUCCI
GUCCIARDELLO,3,GUCCIARDELLO
GUCCIARDO,3,GUCCIARDO
GUDERZO,3,GUDERZO
GUELFO,3,GUELFO
GUELI,3,GUELI
GUERCILENA,3,GUERCILENA
GUERCINI,3,GUERCINI
GUERESCHI,3,GUERESCHI
GUERINI,3,GUERINI
GUERNIERI,3,GUERNIERI
GUERRA,3,GUERRA
GUERRESCO,3,GUERRESCO
GUERRIERI,3,GUERRIERI
GUERRINI,3,GUERRINI
GUERRISI,3,GUERRISI
GUGLIELMI,3,GUGLIELMI
GUGLIELMINI,3,GUGLIELMINI
GUGLIELMONI,3,GUGLIELMONI
GUICCIARDI,3,GUICCIARDI
GUIDA,3,GUIDA
GUIDETTI,3,GUIDETTI
GUIDONE,3,GUIDONE
GUIDOTTI,3,GUIDOTTI
GUIGLIA,3,GUIGLIA
GUIRINO,3,GUIRINO
GUISCARDO,3,GUISCARDO
GUISO,3,GUISO
GUIZZARDO,3,GUIZZARDO
GUIZZARI,3,GUIZZARI
GUIZZETTI,3,GUIZZETTI
GUIZZI,3,GUIZZI
GULINATI,3,GULINATI
GULINELLI,3,GULINELLI
GULLA,3,GULLA
GULLI,3,GULLI
GULLOTTA,3,GULLOTTA
GULLOTTI,3,GULLOTTI
GUNELLA,3,GUNELLA
GUS,3,GUS
GUSMEROLI,3,GUSMEROLI
GUSMINI,3,GUSMINI
GUTTUSO,3,GUTTUSO
GUZZANTI,3,GUZZANTI
GUZZO,3,GUZZO
GUZZON,3,GUZZON
HECHER,3,HECHER
HOXHA,3,HOXHA
IACCHINI,3,IACCHINI
IACCINO,3,IACCINO
IACO,3,IACO
IACOBELLI,3,IACOBELLI
IACOE,3,IACOE
IACOI,3,IACOI
IACONELLI,3,IACONELLI
IACONI,3,IACONI
IACONO,3,IACONO
IACOPI,3,IACOPI
IACOPINO,3,IACOPINO
IACOPO,3,IACOPO
IACOVETTI,3,IACOVETTI
IACOVIELLO,3,IACOVIELLO
IACUZIO,3,IACUZIO
IAGULLI,3,IAGULLI
IAMARINO,3,IAMARINO
IAMMARINO,3,IAMMARINO
IANDOLO,3,IANDOLO
IANEZ,3,IANEZ
IANNELLI,3,IANNELLI
IANNELLO,3,IANNELLO
IANNICOLA,3,IANNICOLA
IANNIELLI,3,IANNIELLI
IANNONE,3,IANNONE
IANNONI,3,IANNONI
IANNUCCILLI,3,IANNUCCILLI
IANNUCCILLO,3,IANNUCCILLO
IANNUZZELLI,3,IANNUZZELLI
IANNUZZI,3,IANNUZZI
IAQUINTA,3,IAQUINTA
IAQUINTI,3,IAQUINTI
IAVARONE,3,IAVARONE
IAVARONI,3,IAVARONI
ICARDI,3,ICARDI
ICARDO,3,ICARDO
IDINI,3,IDINI
IDINO,3,IDINO
IELPA,3,IELPA
IELPO,3,IELPO
IEMME,3,IEMME
IEMMI,3,IEMMI
IENNARO,3,IENNARO
IERARDI,3,IERARDI
IGNAZI,3,IGNAZI
IGNAZIO,3,IGNAZIO
ILARDO,3,ILARDO
ILARI,3,ILARI
ILARIUCCI,3,ILARIUCCI
ILLARIETTI,3,ILLARIETTI
ILLIA,3,ILLIA
IMBROGNO,3,IMBROGNO
IMPACCIATORE,3,IMPACCIATORE
IMPALLOMENI,3,IMPALLOMENI
INCAMPO,3,INCAMPO
INCANTALUPI,3,INCANTALUPI
INCARDONA,3,INCARDONA
INCERTI,3,INCERTI
INCORPORA,3,INCORPORA
INDELICATO,3,INDELICATO
INFANTI,3,INFANTI
INFANTOCCI,3,INFANTOCCI
INGARAO,3,INGARAO
INGHILTERRA,3,INGHILTERRA
INGIARI,3,INGIARI
INGRAMI,3,INGRAMI
INGUANTA,3,INGUANTA
INGUANTI,3,INGUANTI
INNOCENTI,3,INNOCENTI
INSERRA,3,INSERRA
INVERNIZZI,3,INVERNIZZI
INZAGHI,3,INZAGHI
IOB,3,IOB
IODICE,3,IODICE
ION,3,ION
IOPPI,3,IOPPI
IORILLO,3,IORILLO
IORIO,3,IORIO
IOVALDI,3,IOVALDI
IPAVIC,3,IPAVIC
IPOCOANA,3,IPOCOANA
IPPOLITI,3,IPPOLITI
IRACE,3,IRACE
IRATO,3,IRATO
IRONI,3,IRONI
ISABELLA,3,ISABELLA
ISAIJA,3,ISAIJA
ISAJA,3,ISAJA
ISELLA,3,ISELLA
ISNARDI,3,ISNARDI
IUCULANO,3,IUCULANO
IUDICE,3,IUDICE
IUDICELLO,3,IUDICELLO
IULIANI,3,IULIANI
IUORIO,3,IUORIO
IURATO,3,IURATO
IURI,3,IURI
IURILLI,3,IURILLI
IUVARA,3,IUVARA
IVALDI,3,IVALDI
IVAN,3,IVAN
IVANCIC,3,IVANCIC
LA,3,LA
VECCHIA,3,VECCHIA
LABADINI,3,LABADINI
LACCHINI,3,LACCHINI
LACONI,3,LACONI
LACROCE,3,LACROCE
LADINI,3,LADINI
LAFERRERA,3,LAFERRERA
LAFFRANCHI,3,LAFFRANCHI
LAGANA',3,LAGANA'
LAGANARA,3,LAGANARA
LAGOMARSINO,3,LAGOMARSINO
LAGORIO,3,LAGORIO
LAGROTTERIA,3,LAGROTTERIA
LAGUZZI,3,LAGUZZI
LAIOLO,3,LAIOLO
LAISO,3,LAISO
LAITI,3,LAITI
LAJOLO,3,LAJOLO
LAMA,3,LAMA
LAMAGNA,3,LAMAGNA
LAMANNA,3,LAMANNA
LAMATRICE,3,LAMATRICE
LAMBERTI,3,LAMBERTI
LAMBERTINI,3,LAMBERTINI
LAMBIASE,3,LAMBIASE
LAMBRA,3,LAMBRA
LAMBRO,3,LAMBRO
LAMBRUSCHI,3,LAMBRUSCHI
LAMI,3,LAMI
LAMILLO,3,LAMILLO
LAMORTE,3,LAMORTE
LAMOTTA,3,LAMOTTA
LAMPIS,3,LAMPIS
LAMPUGNANI,3,LAMPUGNANI
LANA,3,LANA
LANARO,3,LANARO
LANCUSO,3,LANCUSO
LANDI,3,LANDI
LANDO,3,LANDO
LANDOLFI,3,LANDOLFI
LANDONE,3,LANDONE
LANDONI,3,LANDONI
LANDRISCINA,3,LANDRISCINA
LANDULFO,3,LANDULFO
LANFRANCO,3,LANFRANCO
LANFRANCONI,3,LANFRANCONI
LANNI,3,LANNI
LANZA,3,LANZA
LANZAROTTO,3,LANZAROTTO
LANZAVECCHIA,3,LANZAVECCHIA
LAPA,3,LAPA
LAPAI,3,LAPAI
LAPI,3,LAPI
LAPO,3,LAPO
LARAI,3,LARAI
LARAIA,3,LARAIA
LARCINESE,3,LARCINESE
LARCINESI,3,LARCINESI
LARIA,3,LARIA
LAROBINA,3,LAROBINA
LAROSA,3,LAROSA
LARUSSA,3,LARUSSA
LASCARI,3,LASCARI
LASCARO,3,LASCARO
LATERZA,3,LATERZA
LATIN,3,LATIN
LATINO,3,LATINO
LATORRACA,3,LATORRACA
LATTANZI,3,LATTANZI
LATTANZIO,3,LATTANZIO
LATTARO,3,LATTARO
LATTES,3,LATTES
LATTUADA,3,LATTUADA
LAUDADIO,3,LAUDADIO
LAUDANI,3,LAUDANI
LAUDANO,3,LAUDANO
LAUDISI,3,LAUDISI
LAUDISIO,3,LAUDISIO
LAUREANTI,3,LAUREANTI
LAURENTI,3,LAURENTI
LAURI,3,LAURI
LAURIA,3,LAURIA
LAURINI,3,LAURINI
LAURINO,3,LAURINO
LAURO,3,LAURO
LAURORA,3,LAURORA
LAVESI,3,LAVESI
LAVIA,3,LAVIA
LAVIANO,3,LAVIANO
LAVIO,3,LAVIO
LAZZARA,3,LAZZARA
LAZZARI,3,LAZZARI
LAZZARINO,3,LAZZARINO
LAZZARO,3,LAZZARO
LAZZAROTTO,3,LAZZAROTTO
LAZZERI,3,LAZZERI
LAZZERONI,3,LAZZERONI
LEANI,3,LEANI
LEANZA,3,LEANZA
LECCA,3,LECCA
LECCI,3,LECCI
LEGATI,3,LEGATI
LEGE',3,LEGE'
LEGNAME,3,LEGNAME
LEGNANI,3,LEGNANI
LEGNANO,3,LEGNANO
LELLI,3,LELLI
LELLIS,3,LELLIS
LEMBO,3,LEMBO
LEMMA,3,LEMMA
LEMMI,3,LEMMI
LEMMO,3,LEMMO
LENTA,3,LENTA
LENTI,3,LENTI
LENTO,3,LENTO
LENTULO,3,LENTULO
LENZO,3,LENZO
LEO,3,LEO
LEONARDI,3,LEONARDI
